amphoe_name,province_name,pm25_mean,pm25_std,pm25_min,pm25_max,data_points,latitude,longitude,air_quality_category,air_quality_color,
ลานสกา,นครศรีธรรมราช,14.61,3.96,8.29,27.37,366,8.377,99.776,Moderate,#ffff00,ลานสกา|นครศรีธรรมราช
เมืองสุโขทัย,สุโขทัย,32.23,28.36,4.71,141.98,366,17.025,99.776,Unhealthy for Sensitive,#ff7e00,เมืองสุโขทัย|สุโขทัย
ท่ามะกา,กาญจนบุรี,23.41,10.64,10.51,54.37,366,13.946,99.778,Moderate,#ffff00,ท่ามะกา|กาญจนบุรี
ท่ายาง,เพชรบุรี,22.32,9.91,9.99,52.98,366,12.817,99.791,Moderate,#ffff00,ท่ายาง|เพชรบุรี
ละงู,สตูล,14.44,3.3,9.55,23.18,366,6.915,99.795,Moderate,#ffff00,ละงู|สตูล
ลาดยาว,นครสวรรค์,25.38,13.4,9.58,56.83,366,15.772,99.796,Unhealthy for Sensitive,#ff7e00,ลาดยาว|นครสวรรค์
แม่ใจ,พะเยา,28.12,22.01,7.26,103.8,366,19.38,99.797,Unhealthy for Sensitive,#ff7e00,แม่ใจ|พะเยา
เขาย้อย,เพชรบุรี,22.97,10.55,10.31,54.13,366,13.244,99.805,Moderate,#ffff00,เขาย้อย|เพชรบุรี
พรหมคีรี,นครศรีธรรมราช,14.75,4.04,8.45,27.6,366,8.546,99.807,Moderate,#ffff00,พรหมคีรี|นครศรีธรรมราช
ขนอม,นครศรีธรรมราช,16.9,5.42,9.75,30.42,366,9.191,99.808,Moderate,#ffff00,ขนอม|นครศรีธรรมราช
สิชล,นครศรีธรรมราช,16.31,4.98,9.69,28.75,366,8.949,99.809,Moderate,#ffff00,สิชล|นครศรีธรรมราช
ทัพทัน,อุทัยธานี,26.49,13.9,9.91,63.13,366,15.492,99.822,Unhealthy for Sensitive,#ff7e00,ทัพทัน|อุทัยธานี
แม่เมาะ,ลำปาง,23.84,19.52,5.68,81.99,366,18.405,99.824,Moderate,#ffff00,แม่เมาะ|ลำปาง
หนองมะโมง,ชัยนาท,26.36,13.47,10.29,60.62,366,15.236,99.825,Unhealthy for Sensitive,#ff7e00,หนองมะโมง|ชัยนาท
บ้านโป่ง,ราชบุรี,23.39,10.64,10.49,54.47,366,13.82,99.825,Moderate,#ffff00,บ้านโป่ง|ราชบุรี
ทุ่งหว้า,สตูล,14.55,3.37,9.76,23.85,366,7.082,99.829,Moderate,#ffff00,ทุ่งหว้า|สตูล
สวรรคโลก,สุโขทัย,28.26,20.38,7.28,93.5,366,17.301,99.835,Unhealthy for Sensitive,#ff7e00,สวรรคโลก|สุโขทัย
เนินขาม,ชัยนาท,24.9,11.88,10.34,55.99,366,14.989,99.841,Moderate,#ffff00,เนินขาม|ชัยนาท
แม่จัน,เชียงราย,31.46,30.59,8.37,155.45,366,20.163,99.847,Unhealthy for Sensitive,#ff7e00,แม่จัน|เชียงราย
บ้านลาด,เพชรบุรี,22.78,10.09,10.43,53.18,366,13.047,99.85,Moderate,#ffff00,บ้านลาด|เพชรบุรี
หนองหญ้าไซ,สุพรรณบุรี,24.14,11.25,10.11,53.82,366,14.782,99.854,Moderate,#ffff00,หนองหญ้าไซ|สุพรรณบุรี
ลานกระบือ,กำแพงเพชร,26.97,18.16,7.34,77.87,366,16.602,99.857,Unhealthy for Sensitive,#ff7e00,ลานกระบือ|กำแพงเพชร
ไทรงาม,กำแพงเพชร,26.33,17.05,7.6,70.26,366,16.443,99.862,Unhealthy for Sensitive,#ff7e00,ไทรงาม|กำแพงเพชร
จุฬาภรณ์,นครศรีธรรมราช,14.89,4,9.37,26.07,366,8.075,99.863,Moderate,#ffff00,จุฬาภรณ์|นครศรีธรรมราช
ศรีบรรพต,พัทลุง,13.68,3.5,8.98,24.74,366,7.687,99.864,Moderate,#ffff00,ศรีบรรพต|พัทลุง
วัดเพลง,ราชบุรี,23.67,11.77,9.59,57.01,366,13.45,99.864,Moderate,#ffff00,วัดเพลง|ราชบุรี
เมืองพะเยา,พะเยา,28.68,22.93,6.67,108.89,366,19.151,99.867,Unhealthy for Sensitive,#ff7e00,เมืองพะเยา|พะเยา
ทรายทองวัฒนา,กำแพงเพชร,26.04,16.2,8,66.57,366,16.313,99.872,Unhealthy for Sensitive,#ff7e00,ทรายทองวัฒนา|กำแพงเพชร
ท่าศาลา,นครศรีธรรมราช,15.24,4.29,9.16,28.07,366,8.7,99.879,Moderate,#ffff00,ท่าศาลา|นครศรีธรรมราช
ร่อนพิบูลย์,นครศรีธรรมราช,14.72,3.97,8.67,27.03,366,8.196,99.886,Moderate,#ffff00,ร่อนพิบูลย์|นครศรีธรรมราช
อู่ทอง,สุพรรณบุรี,23.28,10.89,9.43,50.68,366,14.414,99.886,Moderate,#ffff00,อู่ทอง|สุพรรณบุรี
ลอง,แพร่,25.23,18.71,6.73,80.87,366,18.132,99.887,Unhealthy for Sensitive,#ff7e00,ลอง|แพร่
ชะอำ,เพชรบุรี,21.85,10.01,9.26,53.37,366,12.758,99.9,Moderate,#ffff00,ชะอำ|เพชรบุรี
ศรีนครินทร์,พัทลุง,13.77,3.44,9.22,24.71,366,7.563,99.904,Moderate,#ffff00,ศรีนครินทร์|พัทลุง
อัมพวา,สมุทรสงคราม,22.24,10.99,9.25,54.34,366,13.364,99.909,Moderate,#ffff00,อัมพวา|สมุทรสงคราม
แม่สาย,เชียงราย,37.48,41.34,9.35,228.32,366,20.364,99.912,Unhealthy,#ff0000,แม่สาย|เชียงราย
ท่าแพ,สตูล,13.72,3.14,8.92,22.38,366,6.799,99.916,Moderate,#ffff00,ท่าแพ|สตูล
เมืองสตูล,สตูล,13.32,3.15,8.51,22.29,366,6.623,99.918,Moderate,#ffff00,เมืองสตูล|สตูล
งาว,ลำปาง,26.37,19.51,7.36,86.91,366,18.757,99.927,Unhealthy for Sensitive,#ff7e00,งาว|ลำปาง
มะนัง,สตูล,14.66,3.14,9.93,23.25,366,7.005,99.931,Moderate,#ffff00,มะนัง|สตูล
พระพรหม,นครศรีธรรมราช,14.29,3.85,7.68,27.29,366,8.324,99.935,Moderate,#ffff00,พระพรหม|นครศรีธรรมราช
ดอนเจดีย์,สุพรรณบุรี,23.59,11.16,9.41,51.33,366,14.647,99.941,Moderate,#ffff00,ดอนเจดีย์|สุพรรณบุรี
หนองขาหย่าง,อุทัยธานี,28.84,16.13,9.7,79.86,366,15.349,99.944,Unhealthy for Sensitive,#ff7e00,หนองขาหย่าง|อุทัยธานี
บางคนที,สมุทรสงคราม,22,11.2,8.86,54.5,366,13.477,99.949,Moderate,#ffff00,บางคนที|สมุทรสงคราม
กงหรา,พัทลุง,14.31,3.39,9.82,24.49,366,7.422,99.951,Moderate,#ffff00,กงหรา|พัทลุง
เกาะสมุย,สุราษฎร์ธานี,18.34,6.47,9.95,35.62,366,9.506,99.956,Moderate,#ffff00,เกาะสมุย|สุราษฎร์ธานี
หันคา,ชัยนาท,25.46,12.38,10.41,57.59,366,15.051,99.962,Unhealthy for Sensitive,#ff7e00,หันคา|ชัยนาท
กำแพงแสน,นครปฐม,23.33,10.39,10.56,53.71,366,14.031,99.962,Moderate,#ffff00,กำแพงแสน|นครปฐม
บึงสามัคคี,กำแพงเพชร,25.82,15.31,8.47,63.45,366,16.221,99.964,Unhealthy for Sensitive,#ff7e00,บึงสามัคคี|กำแพงเพชร
ศรีนคร,สุโขทัย,27.31,18.5,7.68,80.49,366,17.383,99.967,Unhealthy for Sensitive,#ff7e00,ศรีนคร|สุโขทัย
ภูกามยาว,พะเยา,28.38,22.35,7.02,105.9,366,19.32,99.968,Unhealthy for Sensitive,#ff7e00,ภูกามยาว|พะเยา
ดำเนินสะดวก,ราชบุรี,23.04,10.93,10.04,54.89,366,13.569,99.968,Moderate,#ffff00,ดำเนินสะดวก|ราชบุรี
เมืองเพชรบุรี,เพชรบุรี,22.76,10.06,10.4,53.09,366,13.082,99.969,Moderate,#ffff00,เมืองเพชรบุรี|เพชรบุรี
เมืองนครศรีธรรมราช,นครศรีธรรมราช,14.11,3.81,7.24,27.25,366,8.434,99.972,Moderate,#ffff00,เมืองนครศรีธรรมราช|นครศรีธรรมราช
วัดสิงห์,ชัยนาท,27.28,14.35,10.16,66.97,366,15.213,99.973,Unhealthy for Sensitive,#ff7e00,วัดสิงห์|ชัยนาท
กงไกรลาศ,สุโขทัย,29.7,23.04,6.32,110.76,366,16.94,99.975,Unhealthy for Sensitive,#ff7e00,กงไกรลาศ|สุโขทัย
ป่าแดด,เชียงราย,27.86,21.94,7.62,103.84,366,19.506,99.978,Unhealthy for Sensitive,#ff7e00,ป่าแดด|เชียงราย
บางแพ,ราชบุรี,23.36,10.65,10.42,54.51,366,13.679,99.978,Moderate,#ffff00,บางแพ|ราชบุรี
ชะอวด,นครศรีธรรมราช,14.99,3.97,9.73,25.38,366,7.958,99.984,Moderate,#ffff00,ชะอวด|นครศรีธรรมราช
บ้านแหลม,เพชรบุรี,22.73,10.23,10.23,53.32,366,13.176,99.984,Moderate,#ffff00,บ้านแหลม|เพชรบุรี
บรรพตพิสัย,นครสวรรค์,25.36,13.88,9.19,58.64,366,15.995,99.99,Unhealthy for Sensitive,#ff7e00,บรรพตพิสัย|นครสวรรค์
สองพี่น้อง,สุพรรณบุรี,23.38,10.4,10.43,52.79,366,14.194,99.99,Moderate,#ffff00,สองพี่น้อง|สุพรรณบุรี
เวียงชัย,เชียงราย,27.38,24.64,6.53,123.28,366,19.867,99.993,Unhealthy for Sensitive,#ff7e00,เวียงชัย|เชียงราย
เมืองสมุทรสงคราม,สมุทรสงคราม,20.16,11.38,6.69,52.97,366,13.399,99.998,Moderate,#ffff00,เมืองสมุทรสงคราม|สมุทรสงคราม
ลับแล,อุตรดิตถ์,26.9,17.63,7.54,80.82,366,17.661,100.012,Unhealthy for Sensitive,#ff7e00,ลับแล|อุตรดิตถ์
โกรกพระ,นครสวรรค์,25.49,13.24,9.52,58.78,366,15.587,100.018,Unhealthy for Sensitive,#ff7e00,โกรกพระ|นครสวรรค์
เด่นชัย,แพร่,26.58,18.37,7.64,78.67,366,17.92,100.019,Unhealthy for Sensitive,#ff7e00,เด่นชัย|แพร่
เมืองนครปฐม,นครปฐม,22.4,11.27,8.29,54.13,366,13.82,100.02,Moderate,#ffff00,เมืองนครปฐม|นครปฐม
เมืองอุทัยธานี,อุทัยธานี,29.81,17.19,9.5,87.33,366,15.399,100.023,Unhealthy for Sensitive,#ff7e00,เมืองอุทัยธานี|อุทัยธานี
เกาะพะงัน,สุราษฎร์ธานี,19.35,7.27,10.07,39.35,366,9.744,100.025,Moderate,#ffff00,เกาะพะงัน|สุราษฎร์ธานี
เดิมบางนางบวช,สุพรรณบุรี,24.65,11.6,10.26,55.46,366,14.877,100.031,Moderate,#ffff00,เดิมบางนางบวช|สุพรรณบุรี
ตะโหมด,พัทลุง,14.98,3.2,10.38,24.06,366,7.285,100.033,Moderate,#ffff00,ตะโหมด|พัทลุง
เฉลิมพระเกียรติ,นครศรีธรรมราช,14.8,3.99,8.77,27.18,366,8.175,100.038,Moderate,#ffff00,เฉลิมพระเกียรติ|นครศรีธรรมราช
บางระกำ,พิษณุโลก,27.4,18.42,7.12,81.51,366,16.726,100.039,Unhealthy for Sensitive,#ff7e00,บางระกำ|พิษณุโลก
ควนกาหลง,สตูล,14.37,2.99,9.7,22.49,366,6.92,100.051,Moderate,#ffff00,ควนกาหลง|สตูล
ดอกคำใต้,พะเยา,28.11,21.68,7.25,102.15,366,19.103,100.056,Unhealthy for Sensitive,#ff7e00,ดอกคำใต้|พะเยา
เวียงเชียงรุ้ง,เชียงราย,28.67,25.72,7.41,127.76,366,20.017,100.059,Unhealthy for Sensitive,#ff7e00,เวียงเชียงรุ้ง|เชียงราย
ควนขนุน,พัทลุง,14.9,3.78,9.89,25.18,366,7.764,100.06,Moderate,#ffff00,ควนขนุน|พัทลุง
สามชุก,สุพรรณบุรี,24.15,11.33,9.91,53.7,366,14.756,100.066,Moderate,#ffff00,สามชุก|สุพรรณบุรี
เมืองสุพรรณบุรี,สุพรรณบุรี,22.24,12.2,6.36,56.44,366,14.49,100.067,Moderate,#ffff00,เมืองสุพรรณบุรี|สุพรรณบุรี
ดอนตูม,นครปฐม,23.18,10.47,10.19,53.86,366,13.949,100.092,Moderate,#ffff00,ดอนตูม|นครปฐม
วชิรบารมี,พิจิตร,26.44,16.73,7.59,68.51,366,16.519,100.097,Unhealthy for Sensitive,#ff7e00,วชิรบารมี|พิจิตร
เก้าเลี้ยว,นครสวรรค์,24.97,13.12,9.39,56.06,366,15.88,100.099,Moderate,#ffff00,เก้าเลี้ยว|นครสวรรค์
เมืองนครสวรรค์,นครสวรรค์,24.13,12.37,8.58,56.52,366,15.716,100.102,Moderate,#ffff00,เมืองนครสวรรค์|นครสวรรค์
เมืองพัทลุง,พัทลุง,14.99,3.61,10.1,24.96,366,7.615,100.103,Moderate,#ffff00,เมืองพัทลุง|พัทลุง
พิชัย,อุตรดิตถ์,27.35,18.47,7.66,80.98,366,17.296,100.108,Unhealthy for Sensitive,#ff7e00,พิชัย|อุตรดิตถ์
บ้านแพ้ว,สมุทรสาคร,23.74,10.52,10.33,54.36,366,13.59,100.117,Moderate,#ffff00,บ้านแพ้ว|สมุทรสาคร
ควนโดน,สตูล,13.52,3.05,8.82,22.13,366,6.771,100.12,Moderate,#ffff00,ควนโดน|สตูล
สูงเม่น,แพร่,27.27,19.25,7.73,89.15,366,18.038,100.124,Unhealthy for Sensitive,#ff7e00,สูงเม่น|แพร่
เขาชัยสน,พัทลุง,15.13,3.38,10.35,24.59,366,7.477,100.128,Moderate,#ffff00,เขาชัยสน|พัทลุง
เมืองชัยนาท,ชัยนาท,26.71,13.65,10.47,61.14,366,15.191,100.131,Unhealthy for Sensitive,#ff7e00,เมืองชัยนาท|ชัยนาท
บึงนาราง,พิจิตร,25.76,15.03,8.54,61.54,366,16.191,100.133,Unhealthy for Sensitive,#ff7e00,บึงนาราง|พิจิตร
ตรอน,อุตรดิตถ์,26.95,17.7,7.82,77.89,366,17.468,100.134,Unhealthy for Sensitive,#ff7e00,ตรอน|อุตรดิตถ์
ป่าบอน,พัทลุง,15.4,2.93,10.86,23.94,366,7.232,100.135,Moderate,#ffff00,ป่าบอน|พัทลุง
เชียงแสน,เชียงราย,32.02,30.5,9,156.63,366,20.28,100.142,Unhealthy for Sensitive,#ff7e00,เชียงแสน|เชียงราย
สามง่าม,พิจิตร,26.21,16.39,7.65,64.85,366,16.45,100.142,Unhealthy for Sensitive,#ff7e00,สามง่าม|พิจิตร
จุน,พะเยา,27.93,21.36,7.76,101.17,366,19.368,100.143,Unhealthy for Sensitive,#ff7e00,จุน|พะเยา
บางปลาม้า,สุพรรณบุรี,23.06,10.92,9.03,49.45,366,14.352,100.147,Moderate,#ffff00,บางปลาม้า|สุพรรณบุรี
ศรีประจันต์,สุพรรณบุรี,23.59,11.26,9.2,51.16,366,14.632,100.149,Moderate,#ffff00,ศรีประจันต์|สุพรรณบุรี
ดอยหลวง,เชียงราย,30.38,27.93,8.29,140.73,366,20.138,100.152,Unhealthy for Sensitive,#ff7e00,ดอยหลวง|เชียงราย
เชียรใหญ่,นครศรีธรรมราช,15.23,4.13,9.62,27.14,366,8.121,100.152,Moderate,#ffff00,เชียรใหญ่|นครศรีธรรมราช
พญาเม็งราย,เชียงราย,28.1,23.83,7.52,116.88,366,19.879,100.153,Unhealthy for Sensitive,#ff7e00,พญาเม็งราย|เชียงราย
พรหมพิราม,พิษณุโลก,27.83,19.22,7.16,87.18,366,17.078,100.16,Unhealthy for Sensitive,#ff7e00,พรหมพิราม|พิษณุโลก
หนองม่วงไข่,แพร่,26.7,19.05,7.58,86.56,366,18.294,100.16,Unhealthy for Sensitive,#ff7e00,หนองม่วงไข่|แพร่
มโนรมย์,ชัยนาท,28.05,15.21,9.94,73.04,366,15.322,100.166,Unhealthy for Sensitive,#ff7e00,มโนรมย์|ชัยนาท
ปากพนัง,นครศรีธรรมราช,14.82,4.03,8.67,27.57,366,8.31,100.168,Moderate,#ffff00,ปากพนัง|นครศรีธรรมราช
สรรคบุรี,ชัยนาท,25.41,12.24,10.32,57.66,366,15.02,100.174,Unhealthy for Sensitive,#ff7e00,สรรคบุรี|ชัยนาท
นครชัยศรี,นครปฐม,23.66,10.3,10.54,54.2,366,13.822,100.179,Moderate,#ffff00,นครชัยศรี|นครปฐม
โพธิ์ประทับช้าง,พิจิตร,26,15.92,7.89,63.76,366,16.316,100.181,Unhealthy for Sensitive,#ff7e00,โพธิ์ประทับช้าง|พิจิตร
บางเลน,นครปฐม,23.44,10.1,10.67,53.52,366,14.047,100.186,Moderate,#ffff00,บางเลน|นครปฐม
บางแก้ว,พัทลุง,15.42,3.23,10.64,24.41,366,7.425,100.188,Moderate,#ffff00,บางแก้ว|พัทลุง
เมืองอุตรดิตถ์,อุตรดิตถ์,26.88,17.59,7.6,80.33,366,17.683,100.191,Unhealthy for Sensitive,#ff7e00,เมืองอุตรดิตถ์|อุตรดิตถ์
รัตภูมิ,สงขลา,15.59,2.58,11.29,23.55,366,7.077,100.195,Moderate,#ffff00,รัตภูมิ|สงขลา
เทิง,เชียงราย,27.86,22.31,7.77,107.69,366,19.693,100.197,Unhealthy for Sensitive,#ff7e00,เทิง|เชียงราย
พยุหะคีรี,นครสวรรค์,26.11,13.55,9.85,60.41,366,15.505,100.21,Unhealthy for Sensitive,#ff7e00,พยุหะคีรี|นครสวรรค์
สอง,แพร่,26.59,18.91,7.9,84.87,366,18.578,100.214,Unhealthy for Sensitive,#ff7e00,สอง|แพร่
สามพราน,นครปฐม,24.66,10.16,11.21,55.13,366,13.724,100.216,Moderate,#ffff00,สามพราน|นครปฐม
โพทะเล,พิจิตร,25.47,14.13,9.07,58.82,366,16.063,100.242,Unhealthy for Sensitive,#ff7e00,โพทะเล|พิจิตร
หัวไทร,นครศรีธรรมราช,15.59,4.19,9.91,26.81,366,8.009,100.244,Moderate,#ffff00,หัวไทร|นครศรีธรรมราช
เมืองแพร่,แพร่,27.45,19.42,7.62,90.99,366,18.115,100.246,Unhealthy for Sensitive,#ff7e00,เมืองแพร่|แพร่
เมืองสมุทรสาคร,สมุทรสาคร,25.11,12.54,8.84,58.01,366,13.531,100.252,Unhealthy for Sensitive,#ff7e00,เมืองสมุทรสาคร|สมุทรสาคร
สามโก้,อ่างทอง,23.81,11.1,9.71,53,366,14.605,100.253,Moderate,#ffff00,สามโก้|อ่างทอง
สรรพยา,ชัยนาท,25.81,12.63,10.52,58.75,366,15.15,100.255,Unhealthy for Sensitive,#ff7e00,สรรพยา|ชัยนาท
กระทุ่มแบน,สมุทรสาคร,25.46,10.25,11.54,56.18,366,13.659,100.273,Unhealthy for Sensitive,#ff7e00,กระทุ่มแบน|สมุทรสาคร
บางระจัน,สิงห์บุรี,25.59,12.74,8.75,63.54,366,14.896,100.277,Unhealthy for Sensitive,#ff7e00,บางระจัน|สิงห์บุรี
ขุนตาล,เชียงราย,28.22,23.1,7.92,113,366,19.876,100.279,Unhealthy for Sensitive,#ff7e00,ขุนตาล|เชียงราย
เมืองพิษณุโลก,พิษณุโลก,27.55,18.76,5.98,88.36,366,16.837,100.285,Unhealthy for Sensitive,#ff7e00,เมืองพิษณุโลก|พิษณุโลก
แสวงหา,อ่างทอง,24.89,11.77,9.9,56.65,366,14.749,100.286,Moderate,#ffff00,แสวงหา|อ่างทอง
พุทธมณฑล,นครปฐม,24.22,9.9,11.19,54.17,366,13.831,100.288,Moderate,#ffff00,พุทธมณฑล|นครปฐม
เชียงม่วน,พะเยา,27.56,19.68,8.48,91.9,366,18.94,100.288,Unhealthy for Sensitive,#ff7e00,เชียงม่วน|พะเยา
ชุมแสง,นครสวรรค์,25.04,13.05,9.58,55.96,366,15.847,100.292,Hazardous,#7e0023,ชุมแสง|นครสวรรค์
บางซ้าย,พระนครศรีอยุธยา,23.36,10.4,10.37,53.39,366,14.313,100.295,Moderate,#ffff00,บางซ้าย|พระนครศรีอยุธยา
กระแสสินธุ์,สงขลา,15.68,3.54,10.55,25,366,7.61,100.295,Moderate,#ffff00,กระแสสินธุ์|สงขลา
ระโนด,สงขลา,15.68,3.98,10.18,25.59,366,7.792,100.295,Moderate,#ffff00,ระโนด|สงขลา
ค่ายบางระจัน,สิงห์บุรี,25.47,12.58,8.94,62.63,366,14.821,100.306,Unhealthy for Sensitive,#ff7e00,ค่ายบางระจัน|สิงห์บุรี
ไทรน้อย,นนทบุรี,23.42,9.95,10.7,53.42,366,14.007,100.309,Moderate,#ffff00,ไทรน้อย|นนทบุรี
วิเศษชัยชาญ,อ่างทอง,23.82,10.91,10.04,54.08,366,14.555,100.312,Moderate,#ffff00,วิเศษชัยชาญ|อ่างทอง
ปากพะยูน,พัทลุง,15.85,2.87,11.23,24.34,366,7.37,100.318,Moderate,#ffff00,ปากพะยูน|พัทลุง
ผักไห่,พระนครศรีอยุธยา,23.53,10.66,10.16,54.08,366,14.452,100.341,Moderate,#ffff00,ผักไห่|พระนครศรีอยุธยา
คลองหอยโข่ง,สงขลา,15.72,2.34,11.67,23.24,366,6.857,100.341,Moderate,#ffff00,คลองหอยโข่ง|สงขลา
เชียงของ,เชียงราย,29.56,25.33,8.49,126.4,366,20.152,100.344,Unhealthy for Sensitive,#ff7e00,เชียงของ|เชียงราย
โพธิ์ทอง,อ่างทอง,24.62,11.39,10.17,56.59,366,14.677,100.344,Moderate,#ffff00,โพธิ์ทอง|อ่างทอง
บางกระทุ่ม,พิษณุโลก,26.38,16.7,7.36,66.22,366,16.596,100.349,Unhealthy for Sensitive,#ff7e00,บางกระทุ่ม|พิษณุโลก
เชียงคำ,พะเยา,27.79,20.92,8.18,100.54,366,19.479,100.35,Unhealthy for Sensitive,#ff7e00,เชียงคำ|พะเยา
อินทร์บุรี,สิงห์บุรี,25.74,12.8,8.9,63.42,366,15.022,100.35,Unhealthy for Sensitive,#ff7e00,อินทร์บุรี|สิงห์บุรี
ลาดบัวหลวง,พระนครศรีอยุธยา,23.33,10.1,10.59,53.87,366,14.169,100.351,Moderate,#ffff00,ลาดบัวหลวง|พระนครศรีอยุธยา
หนองแขม,กรุงเทพมหานคร,25.98,10.05,12.17,57.05,366,13.695,100.355,Unhealthy for Sensitive,#ff7e00,หนองแขม|กรุงเทพมหานคร
ร้องกวาง,แพร่,26.88,18.63,8.1,84.27,366,18.312,100.355,Unhealthy for Sensitive,#ff7e00,ร้องกวาง|แพร่
ภูซาง,พะเยา,27.85,21.37,8.13,103.33,366,19.628,100.365,Unhealthy for Sensitive,#ff7e00,ภูซาง|พะเยา
วัดโบสถ์,พิษณุโลก,26.96,17.57,7.71,76.32,366,17.157,100.366,Unhealthy for Sensitive,#ff7e00,วัดโบสถ์|พิษณุโลก
เมืองพิจิตร,พิจิตร,26.07,16.71,6.31,70.31,366,16.411,100.367,Unhealthy for Sensitive,#ff7e00,เมืองพิจิตร|พิจิตร
ทวีวัฒนา,กรุงเทพมหานคร,24.51,9.75,11.5,54.22,366,13.775,100.368,Moderate,#ffff00,ทวีวัฒนา|กรุงเทพมหานคร
บางใหญ่,นนทบุรี,23.69,9.75,10.95,53.17,366,13.856,100.37,Moderate,#ffff00,บางใหญ่|นนทบุรี
เสนา,พระนครศรีอยุธยา,23.29,10.34,10.43,54.48,366,14.295,100.376,Moderate,#ffff00,เสนา|พระนครศรีอยุธยา
ปง,พะเยา,27.85,20.09,8.58,96.02,366,19.189,100.383,Unhealthy for Sensitive,#ff7e00,ปง|พะเยา
ควนเนียง,สงขลา,16.22,2.25,12.09,23.72,366,7.185,100.386,Moderate,#ffff00,ควนเนียง|สงขลา
ตาคลี,นครสวรรค์,25.67,12.5,10.52,58.28,366,15.26,100.387,Unhealthy for Sensitive,#ff7e00,ตาคลี|นครสวรรค์
ท่าช้าง,สิงห์บุรี,25.62,12.65,8.9,63.88,366,14.78,100.391,Unhealthy for Sensitive,#ff7e00,ท่าช้าง|สิงห์บุรี
บางบอน,กรุงเทพมหานคร,27.74,10.22,13.85,62.31,366,13.656,100.392,Unhealthy for Sensitive,#ff7e00,บางบอน|กรุงเทพมหานคร
บางบัวทอง,นนทบุรี,23.26,9.87,10.56,52.95,366,13.931,100.394,Moderate,#ffff00,บางบัวทอง|นนทบุรี
ทองแสนขัน,อุตรดิตถ์,26.7,17.34,8.05,73.67,366,17.493,100.394,Unhealthy for Sensitive,#ff7e00,ทองแสนขัน|อุตรดิตถ์
บางแค,กรุงเทพมหานคร,25.01,9.74,11.92,55.19,366,13.716,100.395,Hazardous,#7e0023,บางแค|กรุงเทพมหานคร
บางกล่ำ,สงขลา,16.44,2.09,12.45,23.48,366,7.063,100.402,Moderate,#ffff00,บางกล่ำ|สงขลา
เมืองสิงห์บุรี,สิงห์บุรี,26.41,14.8,5.42,79.86,366,14.91,100.402,Unhealthy for Sensitive,#ff7e00,เมืองสิงห์บุรี|สิงห์บุรี
ลาดหลุมแก้ว,ปทุมธานี,23.23,9.99,10.5,53.57,366,14.048,100.407,Moderate,#ffff00,ลาดหลุมแก้ว|ปทุมธานี
ตะพานหิน,พิจิตร,25.76,15.1,8.46,60.41,366,16.21,100.41,Unhealthy for Sensitive,#ff7e00,ตะพานหิน|พิจิตร
สทิงพระ,สงขลา,15.96,3.2,11.02,24.83,366,7.485,100.411,Moderate,#ffff00,สทิงพระ|สงขลา
บางกรวย,นนทบุรี,23.66,9.6,11.05,52.63,366,13.813,100.422,Moderate,#ffff00,บางกรวย|นนทบุรี
บางมูลนาก,พิจิตร,25.41,13.87,9.31,57.73,366,16.032,100.427,Unhealthy for Sensitive,#ff7e00,บางมูลนาก|พิจิตร
บางขุนเทียน,กรุงเทพมหานคร,26.28,9.94,12.9,58.95,366,13.589,100.428,Unhealthy for Sensitive,#ff7e00,บางขุนเทียน|กรุงเทพมหานคร
สะเดา,สงขลา,15.05,2.72,10.67,22.98,366,6.673,100.43,Moderate,#ffff00,สะเดา|สงขลา
ตลิ่งชัน,กรุงเทพมหานคร,24.04,9.55,11.4,52.83,366,13.772,100.435,Moderate,#ffff00,ตลิ่งชัน|กรุงเทพมหานคร
ภาษีเจริญ,กรุงเทพมหานคร,24.37,9.57,11.63,53.41,366,13.723,100.441,Moderate,#ffff00,ภาษีเจริญ|กรุงเทพมหานคร
เมืองอ่างทอง,อ่างทอง,24.27,10.94,10.47,57.02,366,14.579,100.443,Moderate,#ffff00,เมืองอ่างทอง|อ่างทอง
บ้านหลวง,น่าน,28.39,19.34,9.1,92.69,366,18.845,100.445,Unhealthy for Sensitive,#ff7e00,บ้านหลวง|น่าน
พรหมบุรี,สิงห์บุรี,25.74,12.61,9.21,63.69,366,14.785,100.446,Unhealthy for Sensitive,#ff7e00,พรหมบุรี|สิงห์บุรี
ป่าโมก,อ่างทอง,23.65,10.7,10.34,56.28,366,14.49,100.453,Moderate,#ffff00,ป่าโมก|อ่างทอง
ท่าตะโก,นครสวรรค์,25.2,12.72,10.06,55.65,366,15.656,100.454,Unhealthy for Sensitive,#ff7e00,ท่าตะโก|นครสวรรค์
จอมทอง,กรุงเทพมหานคร,24.29,9.48,11.65,53.38,366,13.687,100.463,Moderate,#ffff00,จอมทอง|กรุงเทพมหานคร
ไชโย,อ่างทอง,25.03,11.47,10.42,59.2,366,14.673,100.465,Hazardous,#7e0023,ไชโย|อ่างทอง
บางบาล,พระนครศรีอยุธยา,23,10.7,9.55,56.36,366,14.386,100.466,Moderate,#ffff00,บางบาล|พระนครศรีอยุธยา
ท่าปลา,อุตรดิตถ์,26.66,17.72,8.13,74.83,366,17.864,100.471,Unhealthy for Sensitive,#ff7e00,ท่าปลา|อุตรดิตถ์
