amphoe_name,province_name,pm25_mean,pm25_std,pm25_min,pm25_max,data_points,latitude,longitude,air_quality_category,air_quality_color,Unnamed: 11,longitude_original,latitude_original
เมืองตราด,ตราด,16.27,7.65,6.24,40.25,366,10.295983520686635,99.24730827701181,Moderate,#ffff00,เมืองตราด|ตราด,11048159.82,1152362.393
เกาะกูด,ตราด,19.86,8.66,9.15,44.57,366,10.291483586133479,99.24138586400665,Moderate,#ffff00,เกาะกูด|ตราด,11047500.54,1151853.268
นาโยง,ตรัง,12.49,3.32,7.74,24.76,366,10.271542153603457,99.23340020045696,Moderate,#ffff00,นาโยง|ตรัง,11046611.58,1149597.171
หาดสำราญ,ตรัง,13.72,3.45,9.29,24.74,366,10.255816859056658,99.22630081476655,Moderate,#ffff00,หาดสำราญ|ตรัง,11045821.28,1147818.172
ห้วยยอด,ตรัง,13.01,3.44,8.2,24.82,366,10.25519532668739,99.25653002239247,Moderate,#ffff00,ห้วยยอด|ตรัง,11049186.38,1147747.86
วังวิเศษ,ตรัง,13.32,3.53,8.5,24.98,366,10.248184103921332,99.22364799990103,Moderate,#ffff00,วังวิเศษ|ตรัง,11045525.97,1146954.712
บ่อไร่,ตราด,18.69,8.32,8.14,41.96,366,10.246992632869565,99.2487942701548,Moderate,#ffff00,บ่อไร่|ตราด,11048325.24,1146819.928
สิเกา,ตรัง,12.99,3.44,8.2,24.94,366,10.239841546699113,99.01680605482997,Moderate,#ffff00,สิเกา|ตรัง,11022500.43,1146010.979
เขาสมิง,ตราด,17.74,7.97,7.53,40.8,366,10.222286721711239,99.24294929192713,Moderate,#ffff00,เขาสมิง|ตราด,11047674.58,1144025.21
คลองใหญ่,ตราด,19.6,8.62,8.87,43.91,366,10.207961022673055,99.24892587334392,Moderate,#ffff00,คลองใหญ่|ตราด,11048339.89,1142404.795
รัษฎา,ตรัง,14.23,3.77,9.38,25.0,366,10.200450239249635,99.24873336437854,Moderate,#ffff00,รัษฎา|ตรัง,11048318.46,1141555.261
แหลมงอบ,ตราด,17.18,7.82,7.14,40.68,366,10.19671424073092,99.22112139833291,Moderate,#ffff00,แหลมงอบ|ตราด,11045244.71,1141132.695
อุ้มผาง,ตาก,25.08,13.66,9.48,59.74,366,10.164836745291757,99.17667401571607,Hazardous,#7e0023,อุ้มผาง|ตาก,11040296.85,1137527.342
สามเงา,ตาก,26.34,17.42,8.07,74.23,366,10.154795888251126,99.2179558251032,Unhealthy for Sensitive,#ff7e00,สามเงา|ตาก,11044892.32,1136391.793
แม่ระมาด,ตาก,26.14,17.63,7.65,81.23,366,10.1507388840407,99.20414925817546,Unhealthy for Sensitive,#ff7e00,แม่ระมาด|ตาก,11043355.38,1135932.985
เมืองตาก,ตาก,26.5,17.64,7.74,77.37,366,10.14420423037208,99.17830859020707,Unhealthy for Sensitive,#ff7e00,เมืองตาก|ตาก,11040478.81,1135193.991
ท่าสองยาง,ตาก,26.04,16.86,8.42,70.2,366,10.132433596174403,99.16291955107482,Unhealthy for Sensitive,#ff7e00,ท่าสองยาง|ตาก,11038765.71,1133862.906
พบพระ,ตาก,25.92,16.91,7.82,77.73,366,10.131106879576944,99.1652889474682,Unhealthy for Sensitive,#ff7e00,พบพระ|ตาก,11039029.47,1133712.877
แม่สอด,ตาก,26.25,19.14,6.73,94.14,366,10.117854162672906,99.21582115849354,Unhealthy for Sensitive,#ff7e00,แม่สอด|ตาก,11044654.69,1132214.255
เกาะช้าง,ตราด,18.21,8.09,7.95,41.37,366,10.091393405403151,99.04917154603304,Moderate,#ffff00,เกาะช้าง|ตราด,11026103.34,1129222.248
ศรีสัชนาลัย,สุโขทัย,26.79,18.21,7.73,77.0,366,10.081658532268694,98.78154931934387,Unhealthy for Sensitive,#ff7e00,ศรีสัชนาลัย|สุโขทัย,10996311.77,1128121.555
บ้านตาก,ตาก,26.48,17.57,7.88,77.28,366,10.070980154582452,99.18451828444006,Unhealthy for Sensitive,#ff7e00,บ้านตาก|ตาก,11041170.07,1126914.221
กันตัง,ตรัง,12.78,3.37,8.05,24.85,366,10.052034467764654,99.18720604377015,Moderate,#ffff00,กันตัง|ตรัง,11041469.27,1124772.255
เมืองตรัง,ตรัง,11.88,3.3,7.06,24.98,366,9.939597266360996,99.0458221774962,Good,#00e400,เมืองตรัง|ตรัง,11025730.49,1112062.878
วังม่วง,สระบุรี,25.37,10.72,11.37,59.34,366,9.931192149799623,98.48275923538843,Unhealthy for Sensitive,#ff7e00,วังม่วง|สระบุรี,10963050.61,1111112.979
เมืองสุโขทัย,สุโขทัย,32.23,28.36,4.71,141.98,366,9.925593405953396,98.51388199722744,Unhealthy for Sensitive,#ff7e00,เมืองสุโขทัย|สุโขทัย,10966515.18,1110480.254
อินทร์บุรี,สิงห์บุรี,25.74,12.8,8.9,63.42,366,9.919670609881058,98.53537059713886,Unhealthy for Sensitive,#ff7e00,อินทร์บุรี|สิงห์บุรี,10968907.28,1109810.919
มวกเหล็ก,สระบุรี,24.53,10.47,11.18,57.29,366,9.914970523539322,98.51406480438776,Moderate,#ffff00,มวกเหล็ก|สระบุรี,10966535.53,1109279.771
คีรีมาศ,สุโขทัย,29.31,22.58,6.44,106.81,366,9.91448951012529,98.52606018803966,Unhealthy for Sensitive,#ff7e00,คีรีมาศ|สุโขทัย,10967870.85,1109225.413
พระพุทธบาท,สระบุรี,29.69,11.76,12.7,73.3,366,9.904967904443865,98.48058144964513,Unhealthy for Sensitive,#ff7e00,พระพุทธบาท|สระบุรี,10962808.18,1108149.419
เฉลิมพระเกียรติ,สระบุรี,30.8,11.97,13.17,76.85,366,9.9026361709067,98.5121877746016,Unhealthy for Sensitive,#ff7e00,เฉลิมพระเกียรติ|สระบุรี,10966326.58,1107885.925
บ้านหมอ,สระบุรี,26.13,11.05,11.47,62.36,366,9.879563431236193,98.62258308733998,Unhealthy for Sensitive,#ff7e00,บ้านหมอ|สระบุรี,10978615.73,1105278.726
กงไกรลาศ,สุโขทัย,29.7,23.04,6.32,110.76,366,9.877382746194531,98.44221611065942,Unhealthy for Sensitive,#ff7e00,กงไกรลาศ|สุโขทัย,10958537.37,1105032.32
บางระจัน,สิงห์บุรี,25.59,12.74,8.75,63.54,366,9.865704039238837,98.47183401473448,Unhealthy for Sensitive,#ff7e00,บางระจัน|สิงห์บุรี,10961834.42,1103712.715
ดอนพุด,สระบุรี,25.14,11.09,10.93,60.43,366,9.833126481738358,98.44997854286105,Unhealthy for Sensitive,#ff7e00,ดอนพุด|สระบุรี,10959401.48,1100031.946
ปะเหลียน,ตรัง,14.16,3.38,9.71,24.4,366,9.812986459325119,98.79929194452052,Moderate,#ffff00,ปะเหลียน|ตรัง,10998286.87,1097756.611
พรหมบุรี,สิงห์บุรี,25.74,12.61,9.21,63.69,366,9.782601873439743,98.44687899580471,Unhealthy for Sensitive,#ff7e00,พรหมบุรี|สิงห์บุรี,10959056.44,1094324.15
บ้านด่านลานหอย,สุโขทัย,28.08,20.25,7.26,92.88,366,9.779032548116323,98.47693410992855,Unhealthy for Sensitive,#ff7e00,บ้านด่านลานหอย|สุโขทัย,10962402.16,1093920.954
เมืองสิงห์บุรี,สิงห์บุรี,26.41,14.8,5.42,79.86,366,9.769441179710636,98.46355208680409,Unhealthy for Sensitive,#ff7e00,เมืองสิงห์บุรี|สิงห์บุรี,10960912.48,1092837.521
ย่านตาขาว,ตรัง,12.88,3.33,8.24,24.74,366,9.757222266935008,99.02175685002382,Moderate,#ffff00,ย่านตาขาว|ตรัง,11023051.55,1091457.328
หนองโดน,สระบุรี,26.42,11.61,11.38,64.27,366,9.736013827976157,98.40505199887164,Unhealthy for Sensitive,#ff7e00,หนองโดน|สระบุรี,10954400.28,1089061.839
ค่ายบางระจัน,สิงห์บุรี,25.47,12.58,8.94,62.63,366,9.735511145849923,98.48565953611474,Unhealthy for Sensitive,#ff7e00,ค่ายบางระจัน|สิงห์บุรี,10963373.47,1089005.063
ท่าช้าง,สิงห์บุรี,25.62,12.65,8.9,63.88,366,9.716259301630597,98.42357148710599,Unhealthy for Sensitive,#ff7e00,ท่าช้าง|สิงห์บุรี,10956461.86,1086830.706
เสาไห้,สระบุรี,26.14,10.87,11.79,63.06,366,9.703001875041599,98.50628153127157,Unhealthy for Sensitive,#ff7e00,เสาไห้|สระบุรี,10965669.1,1085333.448
เมืองสุพรรณบุรี,สุพรรณบุรี,22.24,12.2,6.36,56.44,366,9.595208541132996,98.46869718759388,Moderate,#ffff00,เมืองสุพรรณบุรี|สุพรรณบุรี,10961485.23,1073161.751
สวรรคโลก,สุโขทัย,28.26,20.38,7.28,93.5,366,9.581485629109741,98.46659989090004,Unhealthy for Sensitive,#ff7e00,สวรรคโลก|สุโขทัย,10961251.76,1071612.48
ศรีนคร,สุโขทัย,27.31,18.5,7.68,80.49,366,9.577395710948615,98.48093861980209,Unhealthy for Sensitive,#ff7e00,ศรีนคร|สุโขทัย,10962847.94,1071150.754
ทุ่งเสลี่ยม,สุโขทัย,27.33,18.93,7.63,83.61,366,9.574659215454735,98.51818097485112,Unhealthy for Sensitive,#ff7e00,ทุ่งเสลี่ยม|สุโขทัย,10966993.74,1070841.824
สามชุก,สุพรรณบุรี,24.15,11.33,9.91,53.7,366,9.568557715768007,98.38356663289524,Moderate,#ffff00,สามชุก|สุพรรณบุรี,10952008.54,1070153.019
ศรีสำโรง,สุโขทัย,29.7,23.23,6.43,111.45,366,9.564455692145543,98.62071162710856,Unhealthy for Sensitive,#ff7e00,ศรีสำโรง|สุโขทัย,10978407.4,1069689.944
ดอนเจดีย์,สุพรรณบุรี,23.59,11.16,9.41,51.33,366,9.543529459811987,98.48186837612117,Moderate,#ffff00,ดอนเจดีย์|สุพรรณบุรี,10962951.44,1067327.681
อู่ทอง,สุพรรณบุรี,23.28,10.89,9.43,50.68,366,9.514695484513073,98.35764376907835,Moderate,#ffff00,อู่ทอง|สุพรรณบุรี,10949122.82,1064072.988
เมืองสุราษฎร์ธานี,สุราษฎร์ธานี,14.94,4.45,7.94,27.82,366,9.500944033319156,98.36845346638675,Moderate,#ffff00,เมืองสุราษฎร์ธานี|สุราษฎร์ธานี,10950326.15,1062520.862
กาญจนดิษฐ์,สุราษฎร์ธานี,15.61,4.71,9.15,27.78,366,9.500022032335288,98.37351098143634,Moderate,#ffff00,กาญจนดิษฐ์|สุราษฎร์ธานี,10950889.15,1062416.798
บ้านฉาง,ระยอง,19.22,8.29,8.81,44.86,366,9.494779717065077,97.87395345019257,Moderate,#ffff00,บ้านฉาง|ระยอง,10895278.66,1061825.116
บางปลาม้า,สุพรรณบุรี,23.06,10.92,9.03,49.45,366,9.48685558681296,98.34244975419429,Moderate,#ffff00,บางปลาม้า|สุพรรณบุรี,10947431.43,1060930.764
ศรีประจันต์,สุพรรณบุรี,23.59,11.26,9.2,51.16,366,9.484273439269879,98.37674841988877,Moderate,#ffff00,ศรีประจันต์|สุพรรณบุรี,10951249.54,1060639.336
ละอุ่น,ระนอง,20.12,7.89,10.17,41.7,366,9.476593688638882,97.90393310583258,Moderate,#ffff00,ละอุ่น|ระนอง,10898615.98,1059772.592
เมืองระยอง,ระยอง,19.12,8.32,8.69,44.13,366,9.471507787422786,97.87608398455194,Moderate,#ffff00,เมืองระยอง|ระยอง,10895515.83,1059198.603
หนองหญ้าไซ,สุพรรณบุรี,24.14,11.25,10.11,53.82,366,9.457367961015525,98.32702181801024,Moderate,#ffff00,หนองหญ้าไซ|สุพรรณบุรี,10945714.0,1057602.843
สองพี่น้อง,สุพรรณบุรี,23.38,10.4,10.43,52.79,366,9.435954280763179,98.35223582123643,Moderate,#ffff00,สองพี่น้อง|สุพรรณบุรี,10948520.81,1055186.312
สุวรรณภูมิ,ร้อยเอ็ด,23.97,13.57,7.87,63.18,366,9.427854597928105,97.87326507119036,Moderate,#ffff00,สุวรรณภูมิ|ร้อยเอ็ด,10895202.03,1054272.303
ทุ่งเขาหลวง,ร้อยเอ็ด,25.07,14.13,8.34,64.98,366,9.42214891600606,97.83154659074363,Hazardous,#7e0023,ทุ่งเขาหลวง|ร้อยเอ็ด,10890557.95,1053628.458
ด่านช้าง,สุพรรณบุรี,24.31,11.38,10.35,54.3,366,9.41361530960848,98.52347295018987,Moderate,#ffff00,ด่านช้าง|สุพรรณบุรี,10967582.84,1052665.522
แกลง,ระยอง,20.02,8.6,9.55,46.4,366,9.40585278615339,97.90166791401212,Moderate,#ffff00,แกลง|ระยอง,10898363.82,1051789.616
ดอนสัก,สุราษฎร์ธานี,16.44,5.15,9.66,28.76,366,9.400629579822741,98.39209469921352,Moderate,#ffff00,ดอนสัก|สุราษฎร์ธานี,10952957.88,1051200.252
สุขสำราญ,ระนอง,18.77,6.8,10.06,36.65,366,9.396592247617475,97.8939698910164,Moderate,#ffff00,สุขสำราญ|ระนอง,10897506.88,1050744.703
หนองฮี,ร้อยเอ็ด,24.35,14.52,6.99,68.01,366,9.370525933277936,97.86591649284016,Moderate,#ffff00,หนองฮี|ร้อยเอ็ด,10894383.99,1047803.66
ทุ่งยางแดง,ปัตตานี,15.53,3.03,9.14,24.2,366,9.324093159890198,99.77511225438636,Moderate,#ffff00,ทุ่งยางแดง|ปัตตานี,11106914.69,1042565.231
มายอ,ปัตตานี,15.59,3.03,9.24,24.23,366,9.190351467369007,99.80828533102985,Moderate,#ffff00,มายอ|ปัตตานี,11110607.5,1027480.711
เสลภูมิ,ร้อยเอ็ด,25.03,14.35,7.94,66.52,366,9.157072981246671,98.38669339890467,Hazardous,#7e0023,เสลภูมิ|ร้อยเอ็ด,10952356.61,1023728.17
โพนทราย,ร้อยเอ็ด,23.65,13.74,7.44,64.15,366,9.069554264416935,97.81225715647926,Moderate,#ffff00,โพนทราย|ร้อยเอ็ด,10888410.66,1013861.078
ปะนาเระ,ปัตตานี,15.6,3.26,10.2,24.69,366,8.949019141441841,99.80888585479728,Moderate,#ffff00,ปะนาเระ|ปัตตานี,11110674.35,1000275.562
หนองพอก,ร้อยเอ็ด,24.82,13.77,8.59,61.65,366,8.844550155137854,98.32624450579488,Moderate,#ffff00,หนองพอก|ร้อยเอ็ด,10945627.47,988504.503
เมืองระนอง,ระนอง,19.74,7.58,10.13,40.21,366,8.82772217411373,97.80174929310633,Moderate,#ffff00,เมืองระนอง|ระนอง,10887240.93,986608.721
แม่ลาน,ปัตตานี,15.62,2.94,8.82,24.05,366,8.755296140903678,99.67607775538319,Moderate,#ffff00,แม่ลาน|ปัตตานี,11095890.22,978450.44
โพนทอง,ร้อยเอ็ด,25.55,13.99,9.26,62.79,366,8.73995768023795,98.46592651376307,Unhealthy for Sensitive,#ff7e00,โพนทอง|ร้อยเอ็ด,10961176.8,976722.875
ประจันตคาม,ปราจีนบุรี,22.9,9.62,11.08,54.29,366,8.699917114421734,99.87921864148366,Moderate,#ffff00,ประจันตคาม|ปราจีนบุรี,11118503.76,972213.456
จังหาร,ร้อยเอ็ด,27.07,14.62,10.2,66.07,366,8.672749671093321,97.6378026215042,Unhealthy for Sensitive,#ff7e00,จังหาร|ร้อยเอ็ด,10868990.47,969154.099
เมืองสรวง,ร้อยเอ็ด,24.51,13.67,8.37,62.73,366,8.643265962062346,97.6363216589268,Moderate,#ffff00,เมืองสรวง|ร้อยเอ็ด,10868825.61,965834.155
กบินทร์บุรี,ปราจีนบุรี,23.37,10.04,11.68,55.94,366,8.597663165342489,99.59985714083011,Moderate,#ffff00,กบินทร์บุรี|ปราจีนบุรี,11087405.38,960699.67
เชียงขวัญ,ร้อยเอ็ด,26.21,14.25,9.62,64.39,366,8.592746024990987,97.62993733220256,Unhealthy for Sensitive,#ff7e00,เชียงขวัญ|ร้อยเอ็ด,10868114.91,960146.079
กะเปอร์,ระนอง,18.74,6.79,10.03,36.59,366,8.56866355134105,97.63646089779584,Moderate,#ffff00,กะเปอร์|ระนอง,10868841.11,957434.883
ศรีสมเด็จ,ร้อยเอ็ด,25.79,13.69,9.84,61.11,366,8.564863372806983,97.62631146222127,Unhealthy for Sensitive,#ff7e00,ศรีสมเด็จ|ร้อยเอ็ด,10867711.28,957007.076
ปลายพระยา,กระบี่,16.82,5.24,10.06,30.0,366,8.547609354721931,98.8312271427025,Moderate,#ffff00,ปลายพระยา|กระบี่,11001841.88,955064.75
หัวหิน,ประจวบคีรีขันธ์,21.88,9.96,9.36,53.04,366,8.546154885960174,99.8069869061182,Moderate,#ffff00,หัวหิน|ประจวบคีรีขันธ์,11110462.96,954901.021
วังจันทร์,ระยอง,20.2,8.7,9.61,47.34,366,8.531306193439887,98.63157145040981,Moderate,#ffff00,วังจันทร์|ระยอง,10979616.31,953229.545
กระบุรี,ระนอง,20.96,8.56,10.26,44.84,366,8.518818611897442,97.64746517019478,Moderate,#ffff00,กระบุรี|ระนอง,10870066.1,951823.903
อาจสามารถ,ร้อยเอ็ด,24.79,14.29,7.75,66.38,366,8.507117560624055,97.63244453016054,Moderate,#ffff00,อาจสามารถ|ร้อยเอ็ด,10868394.01,950506.837
บ้านค่าย,ระยอง,19.44,8.44,9.12,45.81,366,8.492832478692854,98.31197144374009,Moderate,#ffff00,บ้านค่าย|ระยอง,10944038.6,948898.968
เมยวดี,ร้อยเอ็ด,25.03,13.71,9.12,60.92,366,8.482383787626544,97.63830199497065,Hazardous,#7e0023,เมยวดี|ร้อยเอ็ด,10869046.06,947722.945
เมืองปราจีนบุรี,ปราจีนบุรี,22.23,9.17,10.58,53.22,366,8.479295272471598,99.52953207965516,Moderate,#ffff00,เมืองปราจีนบุรี|ปราจีนบุรี,11079576.83,947375.332
ปทุมรัตต์,ร้อยเอ็ด,23.63,12.54,8.96,58.89,366,8.467565471583079,98.51353084578288,Moderate,#ffff00,ปทุมรัตต์|ร้อยเอ็ด,10966476.09,946055.166
ยะหริ่ง,ปัตตานี,15.68,3.17,10.11,24.57,366,8.461138748206382,99.38141219622324,Moderate,#ffff00,ยะหริ่ง|ปัตตานี,11063088.2,945331.868
ปราณบุรี,ประจวบคีรีขันธ์,21.97,9.84,9.65,52.53,366,8.434125929340352,99.97157533415927,Moderate,#ffff00,ปราณบุรี|ประจวบคีรีขันธ์,11128784.86,942291.832
สามร้อยยอด,ประจวบคีรีขันธ์,22.01,9.73,9.89,52.02,366,8.376884574322066,99.77565483681796,Moderate,#ffff00,สามร้อยยอด|ประจวบคีรีขันธ์,11106975.09,935850.563
อ่าวลึก,กระบี่,16.67,5.06,10.23,29.54,366,8.363999978682358,98.7496540063605,Moderate,#ffff00,อ่าวลึก|กระบี่,10992761.2,934400.813
พระนครศรีอยุธยา,พระนครศรีอยุธยา,22.17,11.2,7.79,57.99,366,8.355331532231693,99.629025527937,Moderate,#ffff00,พระนครศรีอยุธยา|พระนครศรีอยุธยา,11090652.39,933425.483
กะพ้อ,ปัตตานี,15.35,3.15,9.48,24.35,366,8.324287009024388,99.93520883651227,Moderate,#ffff00,กะพ้อ|ปัตตานี,11124736.56,929932.687
โคกโพธิ์,ปัตตานี,15.62,2.97,9.59,24.15,366,8.3102251679738,100.16755583896158,Moderate,#ffff00,โคกโพธิ์|ปัตตานี,11150601.31,928350.691
เมืองปัตตานี,ปัตตานี,15.72,3.12,10.25,24.51,366,8.29177561254824,99.3727181212405,Moderate,#ffff00,เมืองปัตตานี|ปัตตานี,11062120.38,926275.151
เขาพนม,กระบี่,16.15,4.79,9.96,28.13,366,8.273288174712146,99.12021166617414,Moderate,#ffff00,เขาพนม|กระบี่,11034011.49,924195.447
ศรีมโหสถ,ปราจีนบุรี,23.22,9.81,11.51,55.53,366,8.269380543072211,99.55112030273159,Moderate,#ffff00,ศรีมโหสถ|ปราจีนบุรี,11081980.02,923755.879
โพธิ์ชัย,ร้อยเอ็ด,27.0,14.7,10.07,66.3,366,8.268528628218258,98.41240659593427,Unhealthy for Sensitive,#ff7e00,โพธิ์ชัย|ร้อยเอ็ด,10955218.99,923660.048
หนองจิก,ปัตตานี,15.69,3.04,10.07,24.35,366,8.195975838744623,99.88645861351604,Moderate,#ffff00,หนองจิก|ปัตตานี,11119309.71,915499.419
ท่าเรือ,พระนครศรีอยุธยา,24.94,10.73,11.09,59.8,366,8.175335205258703,100.03803485483512,Moderate,#ffff00,ท่าเรือ|พระนครศรีอยุธยา,11136183.1,913178.064
ธวัชบุรี,ร้อยเอ็ด,25.37,13.94,8.97,63.29,366,8.131076632538413,98.61022667077539,Unhealthy for Sensitive,#ff7e00,ธวัชบุรี|ร้อยเอ็ด,10977240.22,908200.915
นาดี,ปราจีนบุรี,23.02,9.93,11.18,54.33,366,8.121053380599827,100.15216635067168,Moderate,#ffff00,นาดี|ปราจีนบุรี,11148888.16,907073.815
กุดบาก,สกลนคร,22.52,12.37,7.96,56.86,366,8.116442138222107,98.42532454938295,Moderate,#ffff00,กุดบาก|สกลนคร,10956657.01,906555.297
ศรีมหาโพธิ,ปราจีนบุรี,24.71,10.73,12.94,60.72,366,8.114982979772241,99.65708557364633,Moderate,#ffff00,ศรีมหาโพธิ|ปราจีนบุรี,11093776.02,906391.221
กุสุมาลย์,สกลนคร,21.4,12.17,6.76,58.34,366,8.107066261845974,98.40295964291187,Moderate,#ffff00,กุสุมาลย์|สกลนคร,10954167.36,905501.031
ยะรัง,ปัตตานี,15.62,2.97,8.95,24.11,366,8.074637282413601,99.8629562602322,Moderate,#ffff00,ยะรัง|ปัตตานี,11116693.44,901854.759
ศิลาลาด,ศรีสะเกษ,23.67,14.12,7.08,65.65,366,8.060688239537948,98.44655793792217,Moderate,#ffff00,ศิลาลาด|ศรีสะเกษ,10959020.7,900286.437
พยุห์,ศรีสะเกษ,20.8,14.19,5.71,63.29,366,8.055480730397727,98.34482238452271,Moderate,#ffff00,พยุห์|ศรีสะเกษ,10947695.55,899700.959
เหนือคลอง,กระบี่,15.83,4.54,10.06,27.06,366,8.054591446953152,99.04220663814067,Moderate,#ffff00,เหนือคลอง|กระบี่,11025328.01,899600.978
โพธิ์ศรีสุวรรณ,ศรีสะเกษ,21.94,13.61,6.74,62.62,366,8.052462223291807,98.46519169186065,Moderate,#ffff00,โพธิ์ศรีสุวรรณ|ศรีสะเกษ,10961095.0,899361.593
ลำทับ,กระบี่,15.27,4.28,9.78,25.7,366,8.045493526022767,99.33468363177391,Moderate,#ffff00,ลำทับ|กระบี่,11057886.4,898578.123
เมืองสกลนคร,สกลนคร,18.69,11.07,5.02,59.7,366,8.028124451700414,98.46057704624614,Moderate,#ffff00,เมืองสกลนคร|สกลนคร,10960581.3,896625.428
สายบุรี,ปัตตานี,15.39,3.24,9.85,24.55,366,8.009504620098404,100.24404217517571,Moderate,#ffff00,สายบุรี|ปัตตานี,11159115.73,894532.211
จตุรพักตรพิมาน,ร้อยเอ็ด,24.61,13.18,9.21,59.56,366,8.008147054447461,98.57903527764864,Moderate,#ffff00,จตุรพักตรพิมาน|ร้อยเอ็ด,10973768.01,894379.599
ไม้แก่น,ปัตตานี,15.03,3.34,9.46,24.52,366,8.00482593121299,99.47962563505672,Moderate,#ffff00,ไม้แก่น|ปัตตานี,11074021.27,894006.254
วังหิน,ศรีสะเกษ,20.56,14.21,5.33,64.03,366,7.965432489734637,98.45153532324841,Moderate,#ffff00,วังหิน|ศรีสะเกษ,10959574.78,889578.061
บ้านสร้าง,ปราจีนบุรี,22.45,9.26,10.71,52.88,366,7.9577269072397,99.98441890710245,Moderate,#ffff00,บ้านสร้าง|ปราจีนบุรี,11130214.6,888711.931
ปรางค์กู่,ศรีสะเกษ,21.59,13.0,7.06,61.17,366,7.956547272107434,98.44845491030763,Moderate,#ffff00,ปรางค์กู่|ศรีสะเกษ,10959231.87,888579.338
ปากพนัง,นครศรีธรรมราช,14.82,4.03,8.67,27.57,366,7.939318890645373,99.66560771108371,Moderate,#ffff00,ปากพนัง|นครศรีธรรมราช,11094724.7,886642.882
กันทรลักษ์,ศรีสะเกษ,22.63,12.89,8.03,56.87,366,7.9364349378386345,98.42731539571564,Moderate,#ffff00,กันทรลักษ์|ศรีสะเกษ,10956878.63,886318.736
เมืองจันทร์,ศรีสะเกษ,21.87,13.45,6.83,62.13,366,7.924384078224152,98.45561798655169,Moderate,#ffff00,เมืองจันทร์|ศรีสะเกษ,10960029.26,884964.287
เบญจลักษ์,ศรีสะเกษ,22.77,13.73,7.71,60.54,366,7.917448963500254,98.3139288727442,Moderate,#ffff00,เบญจลักษ์|ศรีสะเกษ,10944256.5,884184.837
คลองท่อม,กระบี่,15.05,4.17,9.8,25.51,366,7.901497338559309,99.19979206972137,Moderate,#ffff00,คลองท่อม|กระบี่,11042870.34,882392.055
พนมไพร,ร้อยเอ็ด,25.25,15.85,5.43,76.37,366,7.891714259673731,98.58122689744732,Unhealthy for Sensitive,#ff7e00,พนมไพร|ร้อยเอ็ด,10974011.98,881292.582
เมืองศรีสะเกษ,ศรีสะเกษ,19.51,15.06,3.34,66.64,366,7.866593133121285,98.35784768664784,Moderate,#ffff00,เมืองศรีสะเกษ|ศรีสะเกษ,10949145.52,878469.459
โนนคูณ,ศรีสะเกษ,22.84,14.3,7.52,64.12,366,7.834042997134098,98.42309870377197,Moderate,#ffff00,โนนคูณ|ศรีสะเกษ,10956409.23,874811.715
ขุนหาญ,ศรีสะเกษ,22.27,12.6,7.91,57.87,366,7.828799266228881,98.41456821200244,Moderate,#ffff00,ขุนหาญ|ศรีสะเกษ,10955459.62,874222.49
โพธาราม,ราชบุรี,23.63,10.95,10.49,55.35,366,7.825720507554696,99.86349021883709,Moderate,#ffff00,โพธาราม|ราชบุรี,11116752.88,873876.541
ภูสิงห์,ศรีสะเกษ,22.11,12.23,8.02,58.47,366,7.820520991962344,98.28549324141457,Moderate,#ffff00,ภูสิงห์|ศรีสะเกษ,10941091.06,873292.296
เหล่าเสือโก้ก,อุบลราชธานี,24.38,15.96,7.93,76.87,366,7.792350273959102,100.29458381851154,Moderate,#ffff00,เหล่าเสือโก้ก|อุบลราชธานี,11164742.0,870127.012
ทุ่งสง,นครศรีธรรมราช,14.96,4.07,9.62,25.78,366,7.791680257318396,99.60642319673632,Moderate,#ffff00,ทุ่งสง|นครศรีธรรมราช,11088136.31,870051.731
กันทรารมย์,ศรีสะเกษ,22.27,14.71,6.87,64.7,366,7.78754948639798,98.37222549226477,Moderate,#ffff00,กันทรารมย์|ศรีสะเกษ,10950746.05,869587.613
น้ำเกลี้ยง,ศรีสะเกษ,21.64,14.09,6.59,61.09,366,7.7665162322194,98.29967826857151,Moderate,#ffff00,น้ำเกลี้ยง|ศรีสะเกษ,10942670.13,867224.466
จอมบึง,ราชบุรี,23.5,10.75,10.56,54.74,366,7.764355373726662,100.05987819945224,Moderate,#ffff00,จอมบึง|ราชบุรี,11138614.69,866981.694
บึงบูรพ์,ศรีสะเกษ,22.4,13.61,7.0,62.77,366,7.761585294466179,98.39477087027642,Moderate,#ffff00,บึงบูรพ์|ศรีสะเกษ,10953255.79,866670.478
อุทุมพรพิสัย,ศรีสะเกษ,20.73,14.21,5.5,64.17,366,7.7571486489460275,98.3314294917833,Moderate,#ffff00,อุทุมพรพิสัย|ศรีสะเกษ,10946204.66,866172.029
นาบอน,นครศรีธรรมราช,15.34,4.3,9.67,26.95,366,7.74783497600648,99.41288691799059,Moderate,#ffff00,นาบอน|นครศรีธรรมราช,11066591.95,865125.672
ห้วยทับทัน,ศรีสะเกษ,21.46,13.38,6.64,61.86,366,7.746789900109621,98.30104164167821,Moderate,#ffff00,ห้วยทับทัน|ศรีสะเกษ,10942821.9,865008.263
ขุขันธ์,ศรีสะเกษ,21.72,12.98,7.26,59.95,366,7.743361370003404,98.37174821735431,Moderate,#ffff00,ขุขันธ์|ศรีสะเกษ,10950692.92,864623.087
